seed,phase_epoch,full_accuracy,dominant_accuracy,weak_accuracy,full_loss,weak_loss,dominant_ratio,weak_ratio,parity_gap,checkpoint_path,checkpoint_retained
285,52,0.8432,0.8144,0.7666,1.0753102853582728,0.7448661603882188,0.9456572224802602,0.8951424567958897,-0.05051476568437052,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_52.pth",True
285,56,0.8336,0.8144,0.7616,1.209254637638006,0.7605095050528831,0.9456572224802602,0.8893040635217189,-0.056353158958541316,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_56.pth",True
285,60,0.8374,0.8144,0.7692,1.1661995958551445,0.7538192841108409,0.9456572224802602,0.8981784212984586,-0.04747880118180159,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_60.pth",True
285,64,0.8402,0.8144,0.7702,1.1669584119224998,0.7391240716102508,0.9456572224802602,0.8993460999532928,-0.04631112252696734,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_64.pth",True
285,68,0.839,0.8144,0.7846,1.1421971630951089,0.716621429869145,0.9456572224802602,0.9161606725829051,-0.029496549897355062,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_68.pth",True
285,72,0.837,0.8144,0.7738,1.1500122774792083,0.7597393209163238,0.9456572224802602,0.9035497431106959,-0.04210747936956427,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_72.pth",True
285,76,0.8386,0.8144,0.7918,1.1755420922698583,0.7245751503496606,0.9456572224802602,0.9245679588977113,-0.021089263582548923,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_76.pth",True
285,80,0.8376,0.8144,0.7878,1.1678931916763062,0.7309639147691475,0.9456572224802602,0.9198972442783745,-0.02575997820188569,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_80.pth",True
285,84,0.8454,0.8144,0.7782,1.1037296374418524,0.7900127729946478,0.9456572224802602,0.9086875291919663,-0.036969693288293914,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_84.pth",True
285,88,0.8416,0.8144,0.7862,1.1841625634637036,0.7753882865011514,0.9456572224802602,0.9180289584306398,-0.027628264049620377,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_88.pth",True
285,92,0.8394,0.8144,0.7842,1.1472627703777125,0.7940702965762727,0.9456572224802602,0.9156936011209714,-0.02996362135928876,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_92.pth",True
285,96,0.8428,0.8144,0.7892,1.1603571804190254,0.7863421656765898,0.9456572224802602,0.9215319943951424,-0.024125228085117745,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_96.pth",True
285,100,0.839,0.8144,0.791,1.1520343672196927,0.766808025963904,0.9456572224802602,0.923633815973844,-0.02202340650641621,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_100.pth",True
285,104,0.8436,0.8144,0.7866,1.1499250773021512,0.8042456724518644,0.9456572224802602,0.9184960298925735,-0.027161192587686678,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_104.pth",True
285,108,0.8458,0.8144,0.7972,1.1539015312132226,0.7727265686782977,0.9456572224802602,0.930873423633816,-0.014783798846444207,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_108.pth",True
285,112,0.841,0.8144,0.7832,1.1649943448067486,0.8623592695893045,0.9456572224802602,0.9145259224661373,-0.031131300014122898,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_112.pth",True
285,116,0.8402,0.8144,0.795,1.1828993258636766,0.8268786212705486,0.9456572224802602,0.9283045305931807,-0.01735269188707944,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_116.pth",True
285,120,0.8434,0.8144,0.7926,1.165007002561471,0.8444515491293125,0.9456572224802602,0.9255021018215787,-0.020155120658681525,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_120.pth",True
285,124,0.8336,0.8144,0.793,1.205442128372359,0.8549940815307037,0.9456572224802602,0.9259691732835124,-0.019688049196747825,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_124.pth",True
285,128,0.849,0.8144,0.791,1.1232968165746153,0.8635304308693775,0.9456572224802602,0.923633815973844,-0.02202340650641621,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_128.pth",True
285,132,0.841,0.8144,0.7948,1.1692115086736559,0.8845054970651964,0.9456572224802602,0.9280709948622138,-0.0175862276180464,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_132.pth",True
285,136,0.843,0.8144,0.7922,1.1795201307020582,0.8767135846072582,0.9456572224802602,0.925035030359645,-0.020622192120615224,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_136.pth",True
285,140,0.8502,0.8144,0.797,1.135132300827126,0.8819175116096956,0.9456572224802602,0.9306398879028491,-0.015017334577411057,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_140.pth",True
285,144,0.8466,0.8144,0.7972,1.1815833199971555,0.9014919271988205,0.9456572224802602,0.930873423633816,-0.014783798846444207,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_144.pth",True
285,148,0.844,0.8144,0.8008,1.1527466821747898,0.8575141880455248,0.9456572224802602,0.9350770667912189,-0.010580155689041248,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_148.pth",True
285,152,0.8458,0.8144,0.7962,1.1584332118282261,0.8970475554485087,0.9456572224802602,0.9297057449789817,-0.015951477501278455,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_152.pth",True
285,156,0.8428,0.8144,0.8056,1.187857353318578,0.8793375391594166,0.9456572224802602,0.9406819243344231,-0.0049752981458370815,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_156.pth",True
285,160,0.8372,0.8144,0.8014,1.23006315876581,0.8944203270410821,0.9456572224802602,0.9357776739841195,-0.0098795484961407,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_160.pth",True
285,164,0.8426,0.8144,0.7948,1.1614079747145758,0.908733098225086,0.9456572224802602,0.9280709948622138,-0.0175862276180464,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_164.pth",True
285,168,0.8438,0.8144,0.796,1.205175863358323,0.9316724399189749,0.9456572224802602,0.929472209248015,-0.016185013232245193,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_168.pth",True
285,172,0.8464,0.8144,0.7972,1.1613958635279635,0.9261834337610603,0.9456572224802602,0.930873423633816,-0.014783798846444207,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_172.pth",True
285,176,0.844,0.8144,0.7908,1.208030548078376,0.9751450606042495,0.9456572224802602,0.923400280242877,-0.02225694223738317,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_176.pth",True
285,180,0.8452,0.8144,0.7962,1.209876625088468,0.9220531589961022,0.9456572224802602,0.9297057449789817,-0.015951477501278455,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_180.pth",True
285,184,0.8482,0.8144,0.7934,1.1730810048025393,0.9447810581511342,0.9456572224802602,0.926436244745446,-0.019220977734814237,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_184.pth",True
285,188,0.8452,0.8144,0.8022,1.1661762541212615,0.9366435997806606,0.9456572224802602,0.9367118169079869,-0.008945405572273302,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_188.pth",True
285,192,0.8478,0.8144,0.8012,1.1581175729092865,0.9332885885192067,0.9456572224802602,0.9355441382531527,-0.010113084227107438,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_192.pth",True
285,196,0.8434,0.8144,0.7948,1.2131966116799884,1.029969740487484,0.9456572224802602,0.9280709948622138,-0.0175862276180464,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_196.pth",True
285,200,0.8488,0.8144,0.7964,1.1466936003660155,0.9668002708426122,0.9456572224802602,0.9299392807099486,-0.015717941770311605,"/net/storage/pr3/plgrid/plggdnnp/reports/phase3, phase 3 intervention, trained with phase1=40, phase2=200, mm_cifar10, mm_resnet, sgd, epochs=200_overlap=0.0_lr=0.6_wd=0.0_lambda=1.0/2026-08-01_17-00-47-193033/checkpoints/model_step_phase3_candidate_epoch_200.pth",True
